Datetime,P_exp,P
2023-10-02 02:35:51,744.14,686.46
2023-10-02 02:36:52,1281.72,1140.93
2023-10-02 02:37:35,1773.56,1208.7
2023-10-02 02:38:57,1414.08,912.51
2023-10-02 02:45:31,1630.1,1009.91
2023-10-02 02:48:31,1278.13,679.5
2023-10-02 02:48:52,1991.44,1494.52
2023-10-02 02:49:21,1007.07,812.82
2023-10-02 02:53:16,1384.23,1000.82
2023-10-02 02:54:21,1441.84,1146.94
2023-10-02 02:54:42,1632.2,1236.34
2023-10-02 02:57:16,1861.77,1324.79
2023-10-02 03:02:29,1409.82,1109.93
2023-10-02 03:04:21,1299.03,846.17
2023-10-02 03:04:27,1967.94,1454.56
2023-10-02 03:05:28,1981.07,1529.76
2023-10-02 03:07:34,1406.79,909.18
2023-10-02 03:09:06,1882.22,1330.27
2023-10-02 03:11:17,1510.63,1182.46
2023-10-02 03:13:31,1591.24,1208.71
2023-10-02 03:13:56,1131.08,997.97
2023-10-02 03:16:14,1040.83,726.4
2023-10-02 03:20:16,510.13,223.11
2023-10-02 03:26:15,1369.77,1163.64
2023-10-02 03:28:35,1219.42,875.56
2023-10-02 03:29:04,1738.2,1340.95
2023-10-02 03:30:26,1892.7,1270.53
2023-10-02 03:30:54,1540.44,1093.46
2023-10-02 03:31:03,681.35,781.48
2023-10-02 03:40:07,1323.51,1428.85
2023-10-02 03:43:50,1291.85,815.77
2023-10-02 03:45:18,1801.38,1471.91
2023-10-02 03:46:59,1382.0,1013.99
2023-10-02 03:47:36,1331.47,690.29
2023-10-02 03:48:49,1077.16,646.35
2023-10-02 03:52:56,1344.18,666.77
2023-10-02 03:53:06,521.52,194.94
2023-10-02 03:54:12,811.8,512.84
2023-10-02 03:54:53,1122.63,839.46
2023-10-02 04:01:10,1684.15,1276.97
2023-10-02 04:03:08,1843.47,1173.7
2023-10-02 04:05:05,1291.53,971.76
2023-10-02 04:06:08,1511.27,1049.84
2023-10-02 04:07:07,1901.2,1424.99
2023-10-02 04:07:56,1417.05,903.07
2023-10-02 04:12:00,1345.02,764.94
2023-10-02 04:13:17,1904.15,1193.12
2023-10-02 04:15:32,1521.91,1126.38
2023-10-02 04:20:33,933.16,467.2
2023-10-02 04:21:00,1793.39,1279.87
2023-10-02 04:23:29,1213.67,630.67
2023-10-02 04:29:02,1714.99,1257.51
2023-10-02 04:32:53,1723.86,1132.64
2023-10-02 04:38:15,1081.45,597.11
2023-10-02 04:39:50,1723.16,1255.08
2023-10-02 04:40:36,989.61,989.66
2023-10-02 04:40:45,1952.91,1475.25
2023-10-02 04:44:00,1390.08,979.66
2023-10-02 04:45:34,904.21,520.44
2023-10-02 04:46:04,1612.25,939.35
2023-10-02 04:46:32,815.89,622.42
2023-10-02 04:46:38,1493.07,850.9
2023-10-02 04:48:04,435.22,177.41
2023-10-02 04:49:16,833.46,819.35
2023-10-02 04:50:28,1840.77,1244.84
2023-10-02 04:51:06,471.45,410.1
2023-10-02 04:54:01,1688.19,1280.32
2023-10-02 04:54:41,1356.65,1033.72
2023-10-02 04:55:24,1800.28,1004.99
2023-10-02 04:56:20,445.83,340.03
2023-10-02 05:07:54,1470.22,1270.44
2023-10-02 05:10:02,1354.18,999.95
2023-10-02 05:10:51,1459.4,1049.59
2023-10-02 05:11:33,1970.63,1374.85
2023-10-02 05:12:48,1937.59,1440.03
2023-10-02 05:15:38,756.96,652.09
2023-10-02 05:17:13,1346.92,835.36
2023-10-02 05:17:22,1996.56,1520.76
2023-10-02 05:18:00,555.16,537.12
2023-10-02 05:18:16,2008.77,1640.27
2023-10-02 05:18:29,951.48,961.3
2023-10-02 05:24:02,993.71,724.76
2023-10-02 05:24:16,785.6,580.17
2023-10-02 05:24:20,1941.17,1443.41
2023-10-02 05:25:26,707.63,489.81
2023-10-02 05:26:17,1127.29,692.79
2023-10-02 05:26:48,1500.8,1258.45
2023-10-02 05:28:45,1890.27,1448.55
2023-10-02 05:29:21,421.7,89.78
2023-10-02 05:31:10,1593.36,1217.48
2023-10-02 05:34:17,946.05,976.42
2023-10-02 05:34:26,1599.96,1362.71
2023-10-02 05:38:07,774.15,654.53
2023-10-02 05:39:43,892.34,761.84
2023-10-02 05:47:24,1048.61,556.1
2023-10-02 05:47:26,1068.37,554.74
2023-10-02 05:48:42,1943.87,1545.23
2023-10-02 05:50:04,1577.3,892.09
2023-10-02 05:50:37,1654.72,1164.08
2023-10-02 06:00:01,1392.98,1046.7
2023-10-02 06:02:52,1935.09,1207.55
2023-10-02 06:04:36,1239.45,1212.51
2023-10-02 06:05:19,1201.26,1082.17
2023-10-02 06:05:20,1924.07,1375.78
2023-10-02 06:06:01,1113.13,830.68
2023-10-02 06:10:12,1481.22,1228.75
2023-10-02 06:10:24,1042.29,1040.23
2023-10-02 06:10:33,1716.24,1356.01
2023-10-02 06:10:37,1756.29,1232.78
2023-10-02 06:12:01,459.66,171.88
2023-10-02 06:12:23,978.36,469.59
2023-10-02 06:12:42,1854.62,1200.68
2023-10-02 06:12:55,1594.68,1155.13
2023-10-02 06:14:25,1263.77,1264.28
2023-10-02 06:15:11,1480.41,1117.2
2023-10-02 06:16:25,1154.54,782.8
2023-10-02 06:17:51,1291.51,633.86
2023-10-02 06:20:49,1639.92,1212.28
2023-10-02 06:26:20,1732.21,1422.97
2023-10-02 06:27:14,1763.89,1258.66
2023-10-02 06:27:15,565.82,377.66
2023-10-02 06:28:46,1601.56,1191.72
2023-10-02 06:38:11,578.32,657.29
2023-10-02 06:39:59,1398.01,897.98
2023-10-02 06:40:43,429.09,120.16
2023-10-02 06:41:28,1201.43,990.87
2023-10-02 06:41:45,1569.69,1334.26
2023-10-02 06:44:36,1593.48,1243.13
2023-10-02 06:45:40,1870.76,1351.54
2023-10-02 06:46:08,1852.72,1302.44
2023-10-02 06:52:31,1072.26,453.11
2023-10-02 06:54:22,713.12,584.7
2023-10-02 06:54:25,1418.48,951.17
2023-10-02 06:56:24,1095.07,887.57
2023-10-02 07:02:04,734.79,443.34
2023-10-02 07:04:41,1823.43,1289.43
2023-10-02 07:04:57,1223.29,796.52
2023-10-02 07:07:17,1269.82,721.82
2023-10-02 07:10:34,1676.37,1382.2
2023-10-02 07:14:33,759.65,531.68
2023-10-02 07:15:39,576.73,297.92
2023-10-02 07:16:36,468.57,207.24
2023-10-02 07:21:55,924.51,578.19
2023-10-02 07:24:55,1636.93,1066.23
2023-10-02 07:25:03,1164.16,991.21
2023-10-02 07:27:47,1930.34,1370.91
2023-10-02 07:27:59,1475.67,778.03
2023-10-02 07:28:57,1128.56,613.73
2023-10-02 07:33:03,1195.57,831.88
2023-10-02 07:33:37,1928.23,1267.32
2023-10-02 07:34:06,1804.78,1233.92
2023-10-02 07:35:26,755.5,508.22
2023-10-02 07:35:42,1845.19,1029.38
2023-10-02 07:36:31,1258.94,1031.24
2023-10-02 07:44:00,1922.56,1272.95
2023-10-02 07:46:59,1315.72,533.14
2023-10-02 07:50:18,1384.7,1053.82
2023-10-02 07:54:00,1144.82,929.35
2023-10-02 07:58:06,787.08,500.32
2023-10-02 08:00:50,1552.92,1269.92
2023-10-02 08:08:26,1367.14,1003.82
2023-10-02 08:09:47,1237.73,715.45
2023-10-02 08:10:25,1217.2,954.75
2023-10-02 08:11:31,1276.09,1285.86
2023-10-02 08:13:06,934.25,763.51
2023-10-02 08:13:34,936.77,790.1
2023-10-02 08:13:46,1630.21,1301.51
2023-10-02 08:15:13,1268.15,659.81
2023-10-02 08:16:30,1981.96,1631.95
2023-10-02 08:20:30,1079.51,662.36
2023-10-02 08:20:35,1875.74,1352.09
2023-10-02 08:21:25,697.54,561.29
2023-10-02 08:23:37,1434.33,1137.64
2023-10-02 08:24:57,1548.7,1274.58
2023-10-02 08:26:23,1607.9,1408.62
2023-10-02 08:29:31,1266.85,957.59
2023-10-02 08:31:00,1510.68,915.33
2023-10-02 08:32:30,1386.77,1172.07
2023-10-02 08:33:05,1949.07,1373.78
2023-10-02 08:38:17,1333.91,1026.37
2023-10-02 08:39:40,607.53,595.54
2023-10-02 08:41:33,1481.86,1022.16
2023-10-02 08:43:34,1719.14,1159.81
2023-10-02 08:52:26,1680.12,1308.62
2023-10-02 08:55:21,1584.82,1152.36
2023-10-02 08:56:01,1355.19,1113.35
2023-10-02 08:58:56,1866.42,1472.02
2023-10-02 08:59:01,559.07,230.35
2023-10-02 09:05:01,1779.42,1063.13
2023-10-02 09:08:52,1884.62,1240.39
2023-10-02 09:11:40,664.31,326.9
2023-10-02 09:12:18,647.8,661.95
2023-10-02 09:12:43,1620.94,1054.56
2023-10-02 09:12:55,581.99,593.23
2023-10-02 09:17:03,1444.16,1201.13
2023-10-02 09:18:10,1028.51,812.99
2023-10-02 09:21:56,1814.57,1231.78
2023-10-02 09:28:51,2007.32,1564.71
2023-10-02 09:28:55,1563.28,1130.86
2023-10-02 09:32:12,922.56,569.99
2023-10-02 09:32:55,964.46,608.88
2023-10-02 09:33:16,826.6,439.39
2023-10-02 09:37:42,1940.12,1470.25
2023-10-02 09:42:39,958.35,586.94
2023-10-02 09:46:16,1685.09,1107.6
2023-10-02 09:50:39,1622.17,1371.2
2023-10-02 09:51:20,1774.09,1274.13
2023-10-02 09:54:13,909.32,780.26
2023-10-02 09:55:14,1972.66,1322.31
2023-10-02 09:55:23,493.99,342.13
2023-10-02 09:58:22,540.16,330.12
2023-10-02 10:02:32,510.57,274.0
2023-10-02 10:02:49,781.97,511.64
2023-10-02 10:07:24,1937.83,1431.21
2023-10-02 10:08:25,1508.56,895.42
2023-10-02 10:12:12,1012.01,844.96
2023-10-02 10:14:41,1940.36,1508.71
2023-10-02 10:16:01,1708.41,962.35
2023-10-02 10:22:59,1586.65,1206.9
2023-10-02 10:23:38,1029.96,1055.55
2023-10-02 10:30:04,1633.77,1020.17
2023-10-02 10:30:24,1716.98,1307.64
2023-10-02 10:30:50,1055.63,735.11
2023-10-02 10:31:51,860.82,562.76
2023-10-02 10:34:24,1474.4,1237.09
2023-10-02 10:34:47,582.91,409.52
2023-10-02 10:35:05,1222.62,942.05
2023-10-02 10:38:31,1613.85,1112.23
2023-10-02 10:40:59,1963.94,1355.52
2023-10-02 10:41:52,1794.9,1226.25
2023-10-02 10:42:09,1199.37,735.36
2023-10-02 10:46:23,980.08,883.44
2023-10-02 10:48:51,1875.12,1128.39
2023-10-02 10:49:59,706.83,619.46
2023-10-02 10:56:40,478.3,255.8
2023-10-02 11:06:14,1048.51,808.8
2023-10-02 11:08:11,1608.28,1144.65
2023-10-02 11:11:19,1619.73,1119.07
2023-10-02 11:16:51,436.62,259.73
2023-10-02 11:17:39,1771.59,1414.52
2023-10-02 11:19:07,1188.78,879.89
2023-10-02 11:21:40,1739.53,1329.67
2023-10-02 11:23:32,900.67,681.22
2023-10-02 11:24:03,1915.09,1415.68
2023-10-02 11:28:42,517.64,566.4
2023-10-02 11:28:47,1230.03,832.3
2023-10-02 11:31:37,1566.11,1116.79
2023-10-02 11:33:19,1794.67,1484.93
2023-10-02 11:38:41,1319.52,1099.68
2023-10-02 11:39:31,585.53,374.38
2023-10-02 11:40:45,1044.42,946.47
2023-10-02 11:44:33,840.37,615.15
2023-10-02 11:44:39,1930.98,1234.36
2023-10-02 11:45:14,1742.4,789.35
2023-10-02 11:46:42,1822.61,1367.62
2023-10-02 11:47:21,1996.44,1537.8
2023-10-02 11:49:10,996.22,759.34
2023-10-02 11:53:39,1539.46,1163.99
2023-10-02 11:56:00,1298.78,1034.45
2023-10-02 11:58:50,1931.21,1502.55
2023-10-02 12:02:15,1094.6,707.33
2023-10-02 12:03:26,940.66,899.79
2023-10-02 12:03:51,1038.14,906.0
2023-10-02 12:05:17,764.34,637.09
2023-10-02 12:14:18,1388.57,1062.84
2023-10-02 12:14:59,1734.19,1329.08
2023-10-02 12:16:11,563.58,582.17
2023-10-02 12:16:15,1895.93,1528.32
2023-10-02 12:18:05,1386.47,760.25
2023-10-02 12:19:05,1341.09,940.86
2023-10-02 12:25:59,1982.03,1364.7
2023-10-02 12:28:03,1464.3,1142.25
2023-10-02 12:29:45,2005.25,1579.02
2023-10-02 12:30:32,800.44,490.09
2023-10-02 12:31:57,1847.41,1447.05
2023-10-02 12:35:19,1131.01,681.36
2023-10-02 12:36:51,1991.85,1604.97
2023-10-02 12:37:33,1993.28,1593.76
2023-10-02 12:38:20,1829.85,1146.51
2023-10-02 12:39:25,2007.16,1575.98
2023-10-02 12:40:33,1264.48,742.33
2023-10-02 12:41:19,1081.12,857.37
2023-10-02 12:41:37,726.12,515.84
2023-10-02 12:46:11,1815.98,1330.59
2023-10-02 12:48:17,1451.56,1078.98
2023-10-02 12:49:54,1507.2,1090.43
2023-10-02 12:50:45,1022.6,650.86
2023-10-02 12:55:01,1116.34,828.64
2023-10-02 12:55:07,1621.12,1066.72
2023-10-02 13:00:51,1028.25,833.01
2023-10-02 13:08:19,610.08,401.61
2023-10-02 13:08:24,583.58,353.98
2023-10-02 13:10:22,1146.86,881.68
2023-10-02 13:11:31,1633.97,1007.65
2023-10-02 13:16:01,1035.11,845.31
2023-10-02 13:16:59,1502.64,875.32
2023-10-02 13:17:37,1792.26,1333.79
2023-10-02 13:18:01,1952.91,1302.29
2023-10-02 13:19:21,1146.37,804.28
2023-10-02 13:28:23,1943.41,1367.81
2023-10-02 13:29:40,544.69,478.6
2023-10-02 13:29:53,1150.66,890.43
2023-10-02 13:30:14,1986.95,1396.1
2023-10-02 13:30:37,1721.07,1182.6
2023-10-02 13:32:18,1983.1,1478.15
2023-10-02 13:32:23,1862.55,1327.06
2023-10-02 13:37:14,1089.43,1034.38
2023-10-02 13:40:40,1449.0,1201.21
2023-10-02 13:40:54,430.7,224.47
2023-10-02 13:41:21,1705.35,1169.6
2023-10-02 13:42:13,1306.7,840.36
2023-10-02 13:43:35,1701.35,1165.2
2023-10-02 13:48:57,1285.28,1193.52
2023-10-02 13:49:12,1394.7,739.48
2023-10-02 13:53:44,1650.62,1324.35
2023-10-02 13:55:18,1773.31,1161.38
2023-10-02 13:55:38,896.9,322.39
2023-10-02 13:55:39,1258.98,843.24
2023-10-02 13:55:51,1974.79,1521.7
2023-10-02 13:56:58,1635.86,1046.62
2023-10-02 14:02:12,1698.85,1257.74
2023-10-02 14:04:54,1469.85,775.95
2023-10-02 14:11:09,1809.4,1279.8
2023-10-02 14:11:24,1446.29,1176.14
2023-10-02 14:21:22,757.65,618.54
2023-10-02 14:21:36,1779.29,1208.49
2023-10-02 14:29:18,1363.1,1128.04
2023-10-02 14:33:26,795.03,756.3
2023-10-02 14:36:52,1207.46,703.95
2023-10-02 14:42:19,1875.55,1415.7
2023-10-02 14:43:14,1726.3,1186.15
2023-10-02 14:43:20,1358.46,934.19
2023-10-02 14:44:14,1618.15,1143.7
2023-10-02 14:52:17,569.35,491.33
2023-10-02 14:54:00,438.73,179.06
2023-10-02 14:57:05,950.1,804.8
2023-10-02 14:58:44,613.33,618.47
2023-10-02 15:01:30,595.09,459.25
2023-10-02 15:03:20,1947.77,1283.11
2023-10-02 15:06:05,1440.91,899.05
2023-10-02 15:07:56,1664.51,1161.07
2023-10-02 15:09:48,1579.44,1341.75
2023-10-02 15:09:55,1982.32,1424.54
2023-10-02 15:10:28,1895.25,1403.4
2023-10-02 15:13:40,1690.03,1027.67
2023-10-02 15:15:01,1761.29,1186.86
2023-10-02 15:15:54,1964.93,1515.73
2023-10-02 15:19:13,488.41,315.34
2023-10-02 15:22:11,1138.59,543.84
2023-10-02 15:23:45,487.59,352.14
2023-10-02 15:25:10,1538.32,1097.42
2023-10-02 15:25:24,1247.29,806.08
2023-10-02 15:28:22,1453.29,990.4
2023-10-02 15:28:31,1809.19,1407.94
2023-10-02 15:29:55,1269.12,1137.15
2023-10-02 15:32:52,1596.09,1092.63
2023-10-02 15:41:07,1977.01,1320.96
2023-10-02 15:41:15,1234.87,980.62
2023-10-02 15:44:04,1761.14,1258.38
2023-10-02 15:44:41,738.84,653.78
2023-10-02 15:46:50,1512.74,1204.06
2023-10-02 15:47:09,1828.0,1471.52
2023-10-02 15:52:18,1716.4,1337.34
2023-10-02 15:52:31,1428.45,978.69
2023-10-02 15:54:56,1415.33,899.54
2023-10-02 15:56:43,447.35,340.15
2023-10-02 15:57:53,476.4,452.24
2023-10-02 16:00:10,712.52,833.62
2023-10-02 16:03:23,1579.05,1006.66
2023-10-02 16:04:01,894.07,998.18
2023-10-02 16:07:34,1811.84,1462.06
2023-10-02 16:09:00,1574.77,1111.47
2023-10-02 16:12:02,1833.23,1169.54
2023-10-02 16:15:18,912.98,466.17
2023-10-02 16:18:35,1960.85,1522.45
2023-10-02 16:20:21,1162.1,1167.88
2023-10-02 16:23:33,1492.74,771.31
2023-10-02 16:24:01,644.04,482.17
2023-10-02 16:24:03,1920.87,1207.65
2023-10-02 16:25:41,1625.33,1201.4
2023-10-02 16:25:45,1890.53,1373.09
2023-10-02 16:26:12,1994.96,1572.43
2023-10-02 16:28:37,549.96,596.23
2023-10-02 16:35:53,991.81,1241.88
2023-10-02 16:36:02,865.33,626.77
2023-10-02 16:38:12,459.79,134.63
2023-10-02 16:44:00,476.84,220.95
2023-10-02 16:44:42,1237.96,1019.9
2023-10-02 16:45:49,948.04,662.72
2023-10-02 16:46:23,1748.98,1111.62
2023-10-02 16:46:56,1957.2,1509.47
2023-10-02 16:47:46,2008.42,1628.42
2023-10-02 16:48:04,1598.3,998.09
2023-10-02 16:53:27,1909.27,1181.64
2023-10-02 17:00:54,1127.03,752.94
2023-10-02 17:01:45,1907.19,1241.92
2023-10-02 17:03:18,1726.57,1170.54
2023-10-02 17:05:22,1970.42,1404.99
2023-10-02 17:11:42,1514.42,1042.95
2023-10-02 17:11:53,1652.32,918.33
2023-10-02 17:15:52,759.54,652.54
2023-10-02 17:18:22,1725.89,884.17
2023-10-02 17:18:27,1719.72,1269.17
2023-10-02 17:18:36,1280.71,1138.65
2023-10-02 17:23:46,1104.93,844.84
2023-10-02 17:24:44,1149.76,867.4
2023-10-02 17:25:18,1973.01,1576.8
2023-10-02 17:30:59,837.23,853.77
2023-10-02 17:33:07,973.18,608.7
2023-10-02 17:33:20,1781.1,1373.27
2023-10-02 17:36:07,590.21,313.19
2023-10-02 17:36:15,516.08,307.36
2023-10-02 17:38:44,1517.91,1132.06
2023-10-02 17:39:12,1215.68,1079.92
2023-10-02 17:40:55,612.79,496.98
2023-10-02 17:41:10,1092.88,963.35
2023-10-02 17:43:30,1768.19,1368.41
2023-10-02 17:44:55,903.32,586.93
2023-10-02 17:46:14,1410.37,766.33
2023-10-02 17:47:43,1412.57,1064.47
2023-10-02 17:53:54,1687.82,1319.3
2023-10-02 17:54:17,1047.48,453.23
2023-10-02 17:55:07,965.46,830.9
2023-10-02 17:55:55,1058.83,915.36
2023-10-02 17:59:34,1163.57,787.78
2023-10-02 18:08:37,1813.76,1151.0
2023-10-02 18:09:26,1749.54,1315.21
2023-10-02 18:12:08,1794.44,1207.78
2023-10-02 18:13:02,982.71,648.37
2023-10-02 18:13:14,1280.53,996.24
2023-10-02 18:17:17,1871.28,1326.33
2023-10-02 18:23:18,855.41,481.16
2023-10-02 18:23:35,965.93,906.25
2023-10-02 18:24:52,866.33,645.73
2023-10-02 18:27:24,1629.23,1249.48
2023-10-02 18:27:38,491.72,336.14
2023-10-02 18:30:14,1769.02,1145.18
2023-10-02 18:30:51,850.48,554.34
2023-10-02 18:30:59,1472.64,1066.42
2023-10-02 18:32:00,1767.97,1447.84
2023-10-02 18:35:06,1325.46,845.3
2023-10-02 18:42:12,640.3,270.55
2023-10-02 18:50:03,1784.11,1317.93
2023-10-02 18:51:22,1068.54,639.19
2023-10-02 18:52:30,1068.14,628.05
2023-10-02 18:56:22,1001.45,600.29
2023-10-02 18:57:22,968.44,986.74
2023-10-02 19:01:41,1783.67,1202.3
2023-10-02 19:05:56,711.38,636.56
2023-10-02 19:08:18,458.61,143.67
2023-10-02 19:09:47,1422.91,884.98
2023-10-02 19:13:25,894.79,954.26
2023-10-02 19:13:57,516.55,418.97
2023-10-02 19:14:19,866.16,521.91
2023-10-02 19:15:41,554.94,576.01
2023-10-02 19:15:44,512.68,401.89
2023-10-02 19:16:20,1866.55,1184.57
2023-10-02 19:20:15,1557.98,882.21
2023-10-02 19:20:40,1703.97,1222.19
2023-10-02 19:23:06,854.62,529.11
2023-10-02 19:31:03,1245.55,884.04
2023-10-02 19:35:56,438.39,186.62
2023-10-02 19:43:40,1740.46,1039.06
2023-10-02 19:50:25,1023.51,845.05
2023-10-02 19:54:03,1155.02,794.81
2023-10-02 19:56:31,1470.91,880.46
2023-10-02 19:57:47,1730.47,1015.6
2023-10-02 20:06:25,785.89,595.47
2023-10-02 20:06:32,1746.07,1427.47
2023-10-02 20:06:46,577.71,651.49
2023-10-02 20:09:12,1999.97,1535.05
2023-10-02 20:09:53,1726.6,1274.89
2023-10-02 20:11:49,662.43,479.28
2023-10-02 20:25:18,1773.26,1131.78
2023-10-02 20:28:33,1111.05,810.29
2023-10-02 20:35:39,1348.37,1064.38
2023-10-02 20:40:32,1993.92,1504.5
2023-10-02 20:40:59,818.8,603.53
2023-10-02 20:41:21,1687.8,1289.78
2023-10-02 20:44:35,1225.28,944.3
2023-10-02 20:45:02,1078.51,927.47
2023-10-02 20:45:20,871.74,647.61
2023-10-02 20:53:35,1762.07,1190.81
2023-10-02 20:56:25,496.68,292.71
2023-10-02 20:56:46,1662.7,925.3
2023-10-02 20:57:15,1818.24,1357.88
2023-10-02 21:04:10,587.63,435.96
2023-10-02 21:05:38,1998.15,1612.33
2023-10-02 21:08:47,1338.48,1061.95
2023-10-02 21:09:03,1557.98,1001.55
2023-10-02 21:09:45,1189.83,689.38
2023-10-02 21:12:14,633.87,795.98
2023-10-02 21:14:43,1976.34,1299.98
2023-10-02 21:14:56,1828.32,1290.27
2023-10-02 21:16:42,655.69,930.61
2023-10-02 21:16:50,1226.23,950.63
2023-10-02 21:16:55,1455.49,917.97
2023-10-02 21:21:50,1543.85,892.28
2023-10-02 21:22:54,1746.56,1210.34
2023-10-02 21:23:19,1931.26,1274.52
2023-10-02 21:28:40,991.59,760.7
2023-10-02 21:31:18,1721.86,1112.48
2023-10-02 21:31:56,683.01,620.79
2023-10-02 21:32:08,1117.72,628.91
2023-10-02 21:35:44,1119.54,814.38
2023-10-02 21:37:22,589.38,800.9
2023-10-02 21:39:22,421.64,276.87
2023-10-02 21:43:30,1060.44,1065.2
2023-10-02 21:43:46,1515.25,1078.67
2023-10-02 21:44:31,1603.8,1274.79
2023-10-02 21:50:51,2007.36,1635.69
2023-10-02 21:52:03,1816.1,1418.14
2023-10-02 21:54:07,513.45,306.17
2023-10-02 21:54:39,1982.63,1472.81
2023-10-02 21:56:35,1419.4,960.4
2023-10-02 21:59:57,1030.96,957.35
2023-10-02 22:03:17,1334.97,1040.63
2023-10-02 22:03:29,748.59,632.28
2023-10-02 22:04:58,677.95,659.58
2023-10-02 22:05:58,841.34,710.52
2023-10-02 22:06:20,969.87,732.15
2023-10-02 22:08:58,1192.16,808.92
2023-10-02 22:10:15,1360.88,1152.01
2023-10-02 22:11:51,789.2,628.01
2023-10-02 22:15:12,562.67,542.88
2023-10-02 22:16:56,1355.35,1173.13
2023-10-02 22:19:10,1915.88,1493.7
2023-10-02 22:19:21,496.32,609.97
2023-10-02 22:24:13,1219.53,868.89
2023-10-02 22:24:49,1127.43,869.2
2023-10-02 22:24:58,1757.18,1138.19
2023-10-02 22:26:30,1821.59,1306.26
2023-10-02 22:31:05,945.18,667.88
2023-10-02 22:34:19,1305.33,1191.35
2023-10-02 22:36:33,1220.22,723.21
2023-10-02 22:36:57,553.16,742.5
2023-10-02 22:39:01,1317.95,813.78
2023-10-02 22:42:04,1883.82,1229.09
2023-10-02 22:45:03,711.24,626.49
2023-10-02 22:47:27,1808.32,1170.64
2023-10-02 22:52:35,1566.6,1256.01
2023-10-02 22:56:03,868.29,759.19
2023-10-02 22:56:14,553.03,591.72
2023-10-02 22:56:54,1773.0,1231.47
2023-10-02 22:57:45,1239.34,884.13
2023-10-02 23:02:50,1961.8,1525.27
2023-10-02 23:05:55,992.59,741.01
2023-10-02 23:06:05,1997.35,1465.6
2023-10-02 23:07:37,1110.2,910.22
2023-10-02 23:08:26,1844.76,1260.06
2023-10-02 23:13:42,1786.22,1395.32
2023-10-02 23:14:25,1499.12,966.44
2023-10-02 23:14:39,1865.11,1257.43
2023-10-02 23:15:26,1655.12,1443.32
2023-10-02 23:16:30,1702.38,1412.96
2023-10-02 23:17:29,786.82,546.77
2023-10-02 23:19:03,604.7,443.48
2023-10-02 23:23:38,2004.69,1561.73
2023-10-02 23:24:13,866.92,894.61
2023-10-02 23:24:17,1379.72,984.43
2023-10-02 23:24:42,1588.78,1245.79
2023-10-02 23:26:29,1735.09,1270.9
2023-10-02 23:28:04,1887.2,1327.55
2023-10-02 23:28:57,1699.52,1258.87
2023-10-02 23:30:12,1936.33,1503.32
2023-10-02 23:34:32,476.25,335.52
2023-10-02 23:35:28,1890.36,1264.99
2023-10-02 23:39:31,1877.51,1461.73
2023-10-02 23:39:38,1109.08,794.56
2023-10-02 23:44:02,1431.5,891.66
2023-10-02 23:44:52,752.87,456.77
2023-10-02 23:46:13,1045.28,795.66
2023-10-02 23:47:51,1622.91,1080.98
2023-10-02 23:52:23,1215.46,919.06
2023-10-02 23:59:18,1826.34,1365.89
2023-10-03 00:01:09,882.75,801.78
2023-10-03 00:01:38,1935.75,1391.48
2023-10-03 00:03:50,884.62,1036.6
2023-10-03 00:04:40,1356.34,1269.63
2023-10-03 00:04:52,1620.15,1167.87
2023-10-03 00:05:00,1878.48,1263.56
2023-10-03 00:08:52,850.58,742.74
2023-10-03 00:12:57,463.33,267.04
2023-10-03 00:13:01,1791.96,1394.71
2023-10-03 00:16:37,1917.4,1331.37
2023-10-03 00:17:21,1509.37,1294.49
2023-10-03 00:19:48,1884.41,1238.51
2023-10-03 00:21:05,1604.44,915.81
2023-10-03 00:24:04,1846.73,1342.99
2023-10-03 00:24:23,1910.99,1439.85
2023-10-03 00:24:31,1727.81,1108.08
2023-10-03 00:28:13,558.81,382.32
2023-10-03 00:28:29,1006.42,870.19
2023-10-03 00:30:12,806.81,691.37
2023-10-03 00:30:44,651.23,630.93
2023-10-03 00:31:01,1668.89,1001.23
2023-10-03 00:32:14,1757.93,1173.31
2023-10-03 00:39:16,450.93,223.21
2023-10-03 00:40:05,1517.55,1000.03
2023-10-03 00:40:46,848.79,834.95
2023-10-03 00:46:04,1101.56,780.8
2023-10-03 00:46:33,779.48,935.61
2023-10-03 00:49:08,906.17,502.66
2023-10-03 00:49:09,1047.31,692.79
2023-10-03 00:49:38,539.09,549.21
2023-10-03 00:50:49,1875.8,1233.34
2023-10-03 00:55:17,1895.95,1526.9
2023-10-03 00:57:42,1135.03,793.47
2023-10-03 00:59:31,442.37,242.23
2023-10-03 01:03:48,1179.28,726.26
2023-10-03 01:03:50,1889.16,1583.65
2023-10-03 01:05:19,1234.35,694.28
2023-10-03 01:06:19,1447.51,893.07
2023-10-03 01:10:46,1434.77,1191.08
2023-10-03 01:11:01,647.04,493.27
2023-10-03 01:21:20,1907.45,1535.87
2023-10-03 01:22:49,963.58,819.76
2023-10-03 01:26:43,944.17,789.18
2023-10-03 01:30:25,1060.17,744.15
2023-10-03 01:32:59,871.18,803.71
2023-10-03 01:33:24,720.42,421.39
2023-10-03 01:33:52,1780.33,1146.08
2023-10-03 01:34:26,837.65,895.25
2023-10-03 01:39:18,786.68,550.72
2023-10-03 01:39:54,1464.5,988.32
2023-10-03 01:40:32,1044.42,929.55
2023-10-03 01:41:56,1598.99,970.68
2023-10-03 01:42:56,1332.36,819.36
2023-10-03 01:47:12,1514.46,1016.48
